latest_survival_date,year_completed,blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,other_sold,is_demolished,latitude,longitude,car_park_no,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement
2020-04-24,1986,811,yishun ring rd,4,ys,24,0,0,24,0,0,0,0,0,1.416425886,103.8322133,y25,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,812,yishun ring rd,13,ys,96,0,0,0,54,42,0,0,0,1.417120156,103.8321969,y25,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,808,yishun ring rd,12,ys,110,0,0,66,44,0,0,0,0,1.416914529,103.8309518,y25,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,172,bishan st 13,8,bh,98,0,0,0,64,34,0,0,0,1.347483176,103.8535437,be10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,169,bishan st 13,4,bh,16,0,0,0,0,0,16,0,0,1.346852675,103.8540991,be10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,173,bishan st 13,21,bh,76,0,0,0,0,68,8,0,0,1.347751187,103.8542583,be10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,171,bishan st 13,11,bh,120,0,0,80,40,0,0,0,0,1.346787771,103.85371,be10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,174,bishan st 13,4,bh,16,0,0,0,0,0,16,0,0,1.348207995,103.854277,be10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,175,bishan st 13,9,bh,96,0,0,0,56,40,0,0,0,1.348960622,103.853736,be10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,180,bishan st 13,12,bh,88,0,0,44,44,0,0,0,0,1.348489892,103.8523928,be10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,168,bishan st 13,21,bh,76,0,0,0,0,68,8,0,0,1.347318704,103.8541621,be10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,170,bishan st 13,8,bh,84,0,0,0,36,48,0,0,0,1.346420297,103.8535925,be10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,177,bishan st 13,11,bh,100,0,0,0,64,36,0,0,0,1.347846232,103.8535496,be10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,178,bishan st 13,10,bh,124,0,0,0,71,53,0,0,0,1.348127431,103.8523303,be10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,176,bishan st 13,11,bh,120,0,0,80,40,0,0,0,0,1.348142648,103.8539118,be10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,179,bishan st 13,25,bh,92,0,0,0,0,84,8,0,0,1.348608312,103.8518433,be10,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,804,hougang ctrl,3,hg,14,0,0,12,2,0,0,0,0,1.371151281,103.8944737,hg97,surface car park,electronic parking,whole day,no,yes,0,0.0,n
2020-04-24,1986,327,yishun ring rd,12,ys,110,0,0,0,110,0,0,0,0,1.430071099,103.8423964,y43,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1986,329,yishun ring rd,12,ys,110,0,0,0,110,0,0,0,0,1.430301256,103.8426182,y43,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1986,320,yishun ctrl,12,ys,132,0,0,66,66,0,0,0,0,1.429443111,103.8414074,y43,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1987,324,yishun ctrl,11,ys,60,0,0,0,0,0,60,0,0,1.428661503,103.8419995,y43,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1987,321,yishun ctrl,12,ys,132,0,0,66,66,0,0,0,0,1.428879611,103.8415286,y43,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1987,328,yishun ring rd,11,ys,60,0,0,0,0,0,60,0,0,1.429779542,103.8430569,y43,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1988,322,yishun ctrl,12,ys,88,0,0,0,48,40,0,0,0,1.428734428,103.8408362,y43,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1988,323,yishun ctrl,12,ys,88,0,0,0,48,40,0,0,0,1.428179153,103.8412715,y43,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1988,326,yishun ring rd,13,ys,96,0,0,0,0,0,96,0,0,1.429551047,103.8424397,y43,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1988,332,yishun ring rd,12,ys,88,0,0,0,48,40,0,0,0,1.4304678569999998,103.8434667,y43,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1988,331,yishun ring rd,12,ys,110,0,0,0,70,40,0,0,0,1.430613135,103.8430536,y43,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1988,325,yishun ctrl,13,ys,96,0,0,0,0,0,96,0,0,1.429238562,103.8421457,y43,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1994,330,yishun ring rd,12,ys,99,0,0,0,66,33,0,0,0,1.430941645,103.8425748,y43,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,0.0,n
2020-04-24,1986,372,bt batok st 31,4,bb,45,0,0,31,14,0,0,0,0,1.358669167,103.7512137,u27,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1986,371,bt batok st 31,4,bb,26,0,0,16,10,0,0,0,0,1.359259409,103.7506946,u27,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1986,604,yishun st 61,12,ys,68,0,0,22,28,0,18,0,0,1.4217134809999998,103.8355453,y33,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,603,yishun st 61,12,ys,110,0,0,0,59,51,0,0,0,1.422056845,103.83566009999998,y33,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,602,yishun st 61,9,ys,100,0,0,0,60,40,0,0,0,1.422547191,103.8363053,y33,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1987,605,yishun st 61,13,ys,70,0,0,24,24,0,0,22,0,1.421726089,103.8363364,y33,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,806,hougang ctrl,8,hg,13,0,0,8,5,0,0,0,0,1.371078403,103.8941001,hg47,multi-storey car park,electronic parking,whole day,no,yes,8,1.9,n
2020-04-24,1986,809,hougang ctrl,8,hg,13,0,0,8,5,0,0,0,0,1.371196033,103.8936682,hg47,multi-storey car park,electronic parking,whole day,no,yes,8,1.9,n
2020-04-24,1986,811,hougang ctrl,3,hg,14,0,0,11,2,1,0,0,0,1.371871116,103.8937902,hg47,multi-storey car park,electronic parking,whole day,no,yes,8,1.9,n
2020-04-24,1986,374,bt batok st 31,4,bb,75,0,0,59,10,6,0,0,0,1.357982911,103.7507364,u28,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1986,375,bt batok st 31,4,bb,8,0,0,4,4,0,0,0,0,1.358322868,103.7501296,u28,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,9.99,n
2020-04-24,1986,140,bedok reservoir rd,13,bd,96,0,0,0,54,42,0,0,0,1.334889914,103.9133862,ke4,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1986,142,bedok reservoir rd,13,bd,148,0,0,0,88,60,0,0,0,1.335636498,103.9132694,ke4,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1986,136,bedok reservoir rd,10,bd,139,0,0,87,52,0,0,0,0,1.333569161,103.9135458,ke4,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1986,134,bedok reservoir rd,10,bd,90,0,0,0,90,0,0,0,0,1.332878585,103.9128385,ke4,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1986,138,bedok reservoir rd,4,bd,32,0,0,16,16,0,0,0,0,1.334301111,103.9131658,ke4,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1986,137,bedok reservoir rd,11,bd,70,0,0,0,0,0,70,0,0,1.333902029,103.9132743,ke4,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1986,139,bedok reservoir rd,10,bd,108,0,0,72,36,0,0,0,0,1.334624534,103.9137777,ke4,surface car park,electronic parking,7am-10.30pm,sun & ph fr 7am-10.30pm,no,0,0.0,n
2020-04-24,1986,147,bishan st 11,9,bh,80,0,0,0,52,28,0,0,0,1.343877033,103.8551064,be8,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,149,bishan st 11,9,bh,96,0,0,0,56,40,0,0,0,1.344279409,103.8555557,be8,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,145,bishan st 11,10,bh,115,0,0,0,74,41,0,0,0,1.344886009,103.8542845,be8,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1987,148,bishan st 11,10,bh,81,0,0,18,18,0,0,45,0,1.344233608,103.8547636,be8,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1987,146,bishan st 11,10,bh,109,0,0,0,70,39,0,0,0,1.344086049,103.8541476,be8,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1987,151,bishan st 11,4,bh,34,0,0,16,18,0,0,0,0,1.345481921,103.8551823,be8,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1987,150,bishan st 11,4,bh,27,0,0,8,19,0,0,0,0,1.344559833,103.8557374,be8,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1987,150a,bishan st 11,4,bh,27,0,0,8,19,0,0,0,0,1.344559833,103.8557374,be8,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,150,bedok reservoir rd,10,bd,104,0,0,52,52,0,0,0,0,1.336153754,103.9126723,ke3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,143,bedok reservoir rd,4,bd,47,0,0,30,16,1,0,0,0,1.334984001,103.9127601,ke3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,127,bedok reservoir rd,4,bd,48,0,0,32,16,0,0,0,0,1.3328464290000002,103.9111713,ke3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,151,bedok reservoir rd,10,bd,105,0,0,53,52,0,0,0,0,1.335576195,103.9115458,ke3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,149,bedok reservoir rd,13,bd,120,0,0,0,120,0,0,0,0,1.335769298,103.9127796,ke3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,144,bedok reservoir rd,4,bd,48,0,0,32,16,0,0,0,0,1.334869769,103.9125268,ke3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,129,bedok reservoir rd,4,bd,16,0,0,8,8,0,0,0,0,1.334018667,103.9122389,ke3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,141,bedok reservoir rd,13,bd,120,0,0,0,78,42,0,0,0,1.335306472,103.9134622,ke3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,131,bedok reservoir rd,13,bd,96,0,0,0,54,42,0,0,0,1.333122056,103.9117112,ke3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,135,bedok reservoir rd,12,bd,88,0,0,0,88,0,0,0,0,1.333141064,103.9125235,ke3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,146,bedok reservoir rd,13,bd,124,0,0,0,82,42,0,0,0,1.334599691,103.9120108,ke3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,130,bedok reservoir rd,15,bd,70,0,0,0,0,0,70,0,0,1.333436226,103.912338,ke3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,132,bedok reservoir rd,12,bd,88,0,0,0,88,0,0,0,0,1.332795452,103.9118132,ke3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,687,hougang st 61,4,hg,16,0,0,8,8,0,0,0,0,1.37622545,103.8850729,hg45,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,686,hougang st 61,12,hg,158,0,0,0,100,58,0,0,0,1.375745444,103.8854128,hg45,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,688,hougang st 61,12,hg,110,0,0,66,44,0,0,0,0,1.376161791,103.8855498,hg45,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,690,hougang st 61,11,hg,144,0,0,0,92,52,0,0,0,1.376932057,103.885697,hg45,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,689,hougang st 61,12,hg,110,0,0,66,44,0,0,0,0,1.376492074,103.8857719,hg45,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,685,hougang st 61,8,hg,61,0,0,47,13,1,0,0,0,1.375667248,103.8865343,hg45,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1987,691,hougang st 61,4,hg,32,0,0,24,8,0,0,0,0,1.3767176330000002,103.88652890000002,hg45,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,125,pending rd,12,bp,132,0,0,66,66,0,0,0,0,1.377206233,103.770507,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,118,pending rd,12,bp,132,0,0,66,66,0,0,0,0,1.376804203,103.7684637,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,112,pending rd,4,bp,26,0,0,19,7,0,0,0,0,1.378555604,103.7687488,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,113,pending rd,12,bp,132,0,0,66,66,0,0,0,0,1.378381818,103.7693595,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,111,gangsa rd,13,bp,96,0,0,0,30,66,0,0,0,1.378167474,103.7683657,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,101,gangsa rd,13,bp,60,0,0,0,0,0,60,0,0,1.379164316,103.7674393,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,102,gangsa rd,10,bp,90,0,0,54,36,0,0,0,0,1.379107628,103.7681538,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,103,gangsa rd,4,bp,26,0,0,19,7,0,0,0,0,1.378670708,103.7685384,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,116,pending rd,12,bp,132,0,0,66,66,0,0,0,0,1.37717209,103.7686168,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,230,pending rd,12,bp,110,0,0,66,44,0,0,0,0,1.3761666119999998,103.7722071,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,110,gangsa rd,13,bp,96,0,0,0,30,66,0,0,0,1.377863721,103.7681392,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,126,pending rd,12,bp,132,0,0,66,66,0,0,0,0,1.376361936,103.7699188,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,104,gangsa rd,10,bp,90,0,0,54,36,0,0,0,0,1.378803995,103.7679688,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,105,gangsa rd,4,bp,40,0,0,24,16,0,0,0,0,1.378312421,103.76776329999998,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,123,pending rd,12,bp,132,0,0,66,66,0,0,0,0,1.377566635,103.7706606,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,115,pending rd,12,bp,132,0,0,66,66,0,0,0,0,1.378014377,103.7692052,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,109,gangsa rd,4,bp,26,0,0,19,7,0,0,0,0,1.377367365,103.7677488,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,128,pending rd,12,bp,132,0,0,66,66,0,0,0,0,1.3759951119999998,103.7697662,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,129,pending rd,13,bp,60,0,0,0,0,0,60,0,0,1.375724234,103.770322,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,117,pending rd,4,bp,26,0,0,19,7,0,0,0,0,1.377301281,103.7679793,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1987,232,pending rd,12,bp,110,0,0,66,44,0,0,0,0,1.37647118,103.772398,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1987,229,pending rd,12,bp,110,0,0,66,44,0,0,0,0,1.375262988,103.7716565,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1987,127,pending rd,4,bp,28,0,0,21,7,0,0,0,0,1.376491643,103.7692827,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1987,228,pending rd,13,bp,60,0,0,0,0,0,60,0,0,1.375346635,103.7709554,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1987,114,pending rd,4,bp,27,0,0,19,7,1,0,0,0,1.377855585,103.7698404,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1987,119,pending rd,4,bp,28,0,0,21,7,0,0,0,0,1.376537545,103.7690422,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1987,120,pending rd,13,bp,96,0,0,0,30,66,0,0,0,1.3770546019999998,103.7694441,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1987,122,pending rd,4,bp,28,0,0,21,7,0,0,0,0,1.377643751,103.7699751,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1987,124,pending rd,13,bp,60,0,0,0,0,0,60,0,0,1.3769993580000002,103.7711709,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1987,121,pending rd,13,bp,96,0,0,0,30,66,0,0,0,1.3772004780000002,103.7698528,bj3,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,5.4,n
2020-04-24,1986,651,hougang ave 8,4,hg,8,0,0,0,0,0,8,0,0,1.372538831,103.8811138,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,645,hougang ave 8,13,hg,120,0,0,120,0,0,0,0,0,1.371759944,103.881456,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,652,hougang ave 8,13,hg,120,0,0,120,0,0,0,0,0,1.372408043,103.8815982,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,649,hougang ave 8,17,hg,64,0,0,0,0,64,0,0,0,1.3723661880000002,103.8805293,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,644,hougang ave 8,10,hg,116,0,0,116,0,0,0,0,0,1.371437365,103.8812611,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,665,hougang ave 4,12,hg,132,0,0,66,66,0,0,0,0,1.374039851,103.8843911,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,656,hougang ave 8,4,hg,20,0,0,0,0,0,20,0,0,1.3732357169999998,103.8817023,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,658,hougang ave 8,12,hg,132,0,0,66,66,0,0,0,0,1.373379374,103.8823883,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,654,hougang ave 8,4,hg,18,0,0,0,0,0,18,0,0,1.372739453,103.8817598,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,662,hougang ave 4,12,hg,132,0,0,66,66,0,0,0,0,1.374376894,103.8828749,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,646,hougang ave 8,4,hg,8,0,0,0,0,0,8,0,0,1.371839884,103.8807395,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,667,hougang ave 4,12,hg,132,0,0,66,66,0,0,0,0,1.373785015,103.8838491,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,660,hougang ave 8,12,hg,132,0,0,66,66,0,0,0,0,1.373653601,103.8828669,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1986,661,hougang ave 4,12,hg,132,0,0,66,66,0,0,0,0,1.3740256869999998,103.8828041,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1987,657,hougang ave 8,17,hg,64,0,0,0,0,64,0,0,0,1.3738506169999998,103.8818817,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1987,655,hougang ave 8,17,hg,64,0,0,0,0,64,0,0,0,1.3730472809999998,103.8819356,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1987,666,hougang ave 4,4,hg,32,0,0,0,20,12,0,0,0,1.373813035,103.8849337,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1987,650,hougang ave 8,13,hg,148,0,0,0,148,0,0,0,0,1.3721272430000002,103.881301,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1987,659,hougang ave 8,4,hg,8,0,0,0,0,0,8,0,0,1.373277214,103.8832067,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
2020-04-24,1987,653,hougang ave 8,17,hg,64,0,0,0,0,64,0,0,0,1.372831898,103.8812473,hg42,surface car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,0,4.5,n
